name,chrom,strand,txStart,txEnd,cdsStart,cdsEnd,exonCount,exonStarts,exonEnds,score,name2,cdsStartStat,cdsEndStat,exonFrames
mRNA_7942,scaffold_24,-,73071,74509,73211,74420,1,"73071,","74509,",0,gene_7942,cmpl,cmpl,"0,"
mRNA_7932,scaffold_24,+,54907,55980,54969,55755,1,"54907,","55980,",0,gene_7932,cmpl,cmpl,"0,"
mRNA_7926,scaffold_24,+,44097,47248,44228,47051,1,"44097,","47248,",0,gene_7926,cmpl,cmpl,"0,"
mRNA_7925,scaffold_24,-,42572,44013,42690,43812,1,"42572,","44013,",0,gene_7925,cmpl,cmpl,"0,"
mRNA_7924,scaffold_24,+,41292,42572,41310,42519,1,"41292,","42572,",0,gene_7924,cmpl,cmpl,"0,"
mRNA_7916,scaffold_24,+,25400,27567,25495,27157,1,"25400,","27567,",0,gene_7916,cmpl,cmpl,"0,"
mRNA_7910,scaffold_24,-,11005,12820,11045,12500,1,"11005,","12820,",0,gene_7910,cmpl,cmpl,"0,"
mRNA_7909,scaffold_24,+,9790,11005,9944,10862,1,"9790,","11005,",0,gene_7909,cmpl,cmpl,"0,"
mRNA_7906,scaffold_24,-,3326,5445,3505,5380,1,"3326,","5445,",0,gene_7906,cmpl,cmpl,"0,"
mRNA_7905,scaffold_24,-,459,2707,952,2707,1,"459,","2707,",0,gene_7905,cmpl,cmpl,"0,"
mRNA_7930,scaffold_24,+,51317,53438,51449,53438,2,"51317,52667,","52499,53438,",0,gene_7930,cmpl,cmpl,"0,0,"
mRNA_7952,scaffold_24,-,94390,95269,94390,95269,1,"94390,","95269,",0,gene_7952,cmpl,cmpl,"0,"
mRNA_7990,scaffold_24,-,157577,158690,157577,158690,1,"157577,","158690,",0,gene_7990,cmpl,cmpl,"0,"
mRNA_7914,scaffold_24,+,21383,24317,21383,24317,2,"21383,22041,","21924,24317,",0,gene_7914,cmpl,cmpl,"0,1,"
mRNA_7938,scaffold_24,-,66228,68595,66228,68595,2,"66228,67277,","67178,68595,",0,gene_7938,cmpl,cmpl,"1,0,"
mRNA_7981,scaffold_24,-,140405,141542,140405,141542,1,"140405,","141542,",0,gene_7981,cmpl,cmpl,"0,"
mRNA_7944,scaffold_24,+,76253,79091,76253,79091,3,"76253,78578,78772,","78334,78668,79091,",0,gene_7944,cmpl,cmpl,"0,2,2,"
mRNA_7911,scaffold_24,+,14499,18786,14499,18786,2,"14499,15871,","15763,18786,",0,gene_7911,cmpl,cmpl,"0,1,"
mRNA_8008,scaffold_24,-,187233,188436,187233,188436,1,"187233,","188436,",0,gene_8008,cmpl,cmpl,"0,"
mRNA_7997,scaffold_24,-,168070,169807,168070,169807,1,"168070,","169807,",0,gene_7997,cmpl,cmpl,"0,"
mRNA_7923,scaffold_24,-,39082,40975,39082,40975,2,"39082,39601,","39424,40975,",0,gene_7923,cmpl,cmpl,"0,0,"
mRNA_7949,scaffold_24,+,87929,89996,87929,89996,3,"87929,89230,89610,","89146,89568,89996,",0,gene_7949,cmpl,cmpl,"0,2,1,"
mRNA_7986,scaffold_24,-,149543,152069,149543,152069,2,"149543,150792,","150609,152069,",0,gene_7986,cmpl,cmpl,"2,0,"
mRNA_7939,scaffold_24,+,69210,69453,69210,69453,1,"69210,","69453,",0,gene_7939,cmpl,cmpl,"0,"
mRNA_7920,scaffold_24,-,34167,35439,34167,35439,1,"34167,","35439,",0,gene_7920,cmpl,cmpl,"0,"
mRNA_7989,scaffold_24,-,156656,157394,156656,157394,1,"156656,","157394,",0,gene_7989,cmpl,cmpl,"0,"
mRNA_7994,scaffold_24,-,162924,163194,162924,163194,1,"162924,","163194,",0,gene_7994,cmpl,cmpl,"0,"
mRNA_7975,scaffold_24,-,127652,128423,127652,128423,1,"127652,","128423,",0,gene_7975,cmpl,cmpl,"0,"
mRNA_7995,scaffold_24,+,164223,165417,164223,165417,2,"164223,165355,","165304,165417,",0,gene_7995,cmpl,cmpl,"0,1,"
mRNA_8018,scaffold_24,-,209679,211452,209679,211452,3,"209679,210269,210538,","209966,210400,211452,",0,gene_8018,cmpl,cmpl,"1,2,0,"
mRNA_7953,scaffold_24,-,95976,96855,95976,96855,1,"95976,","96855,",0,gene_7953,cmpl,cmpl,"0,"
mRNA_8013,scaffold_24,-,199881,200659,199890,200578,2,"199881,200575,","200502,200659,",0,gene_8013,cmpl,cmpl,"0,0,"
mRNA_8017,scaffold_24,+,205505,207672,205614,207441,1,"205505,","207672,",0,gene_8017,cmpl,cmpl,"0,"
mRNA_8003,scaffold_24,-,181002,182061,181366,181747,1,"181002,","182061,",0,gene_8003,cmpl,cmpl,"0,"
mRNA_7977,scaffold_24,-,132782,134218,132938,133958,1,"132782,","134218,",0,gene_7977,cmpl,cmpl,"0,"
mRNA_8000,scaffold_24,-,175527,177098,175814,176747,1,"175527,","177098,",0,gene_8000,cmpl,cmpl,"0,"
mRNA_8001,scaffold_24,+,177098,180591,177450,180564,1,"177098,","180591,",0,gene_8001,cmpl,cmpl,"0,"
mRNA_8004,scaffold_24,+,182060,182961,182374,182857,1,"182060,","182961,",0,gene_8004,cmpl,cmpl,"0,"
mRNA_8011,scaffold_24,-,193339,194545,193617,194484,1,"193339,","194545,",0,gene_8011,cmpl,cmpl,"0,"
mRNA_7979,scaffold_24,+,135357,136916,135518,136867,2,"135357,135603,","135532,136916,",0,gene_7979,cmpl,cmpl,"0,2,"
mRNA_7976,scaffold_24,-,129887,132782,130001,132626,1,"129887,","132782,",0,gene_7976,cmpl,cmpl,"0,"
mRNA_7966,scaffold_24,-,114720,116090,114847,115834,1,"114720,","116090,",0,gene_7966,cmpl,cmpl,"0,"
mRNA_7950,scaffold_24,-,90190,91798,90385,91606,1,"90190,","91798,",0,gene_7950,cmpl,cmpl,"0,"
mRNA_7959,scaffold_24,-,104619,106272,105051,105822,1,"104619,","106272,",0,gene_7959,cmpl,cmpl,"0,"
mRNA_7943,scaffold_24,+,74675,75979,74931,75705,1,"74675,","75979,",0,gene_7943,cmpl,cmpl,"0,"
mRNA_7948,scaffold_24,-,84771,87314,84956,86993,1,"84771,","87314,",0,gene_7948,cmpl,cmpl,"0,"
mRNA_7954,scaffold_24,-,97041,98280,97168,98098,1,"97041,","98280,",0,gene_7954,cmpl,cmpl,"0,"
mRNA_7956,scaffold_24,+,99912,101211,100050,101001,1,"99912,","101211,",0,gene_7956,cmpl,cmpl,"0,"
mRNA_7947,scaffold_24,-,82816,84772,83306,84587,1,"82816,","84772,",0,gene_7947,cmpl,cmpl,"0,"
mRNA_7934,scaffold_24,+,58584,59404,58889,59321,1,"58584,","59404,",0,gene_7934,cmpl,cmpl,"0,"
mRNA_7936,scaffold_24,-,62250,63618,62405,63473,1,"62250,","63618,",0,gene_7936,cmpl,cmpl,"0,"
mRNA_7931,scaffold_24,-,53526,54828,53615,54719,1,"53526,","54828,",0,gene_7931,cmpl,cmpl,"0,"
mRNA_7922,scaffold_24,+,36617,39326,37043,38993,1,"36617,","39326,",0,gene_7922,cmpl,cmpl,"0,"
mRNA_7918,scaffold_24,+,28969,31747,29459,31649,1,"28969,","31747,",0,gene_7918,cmpl,cmpl,"0,"
mRNA_7908,scaffold_24,-,7286,9746,7316,9677,1,"7286,","9746,",0,gene_7908,cmpl,cmpl,"0,"
mRNA_7912,scaffold_24,-,18837,19812,18889,19693,1,"18837,","19812,",0,gene_7912,cmpl,cmpl,"0,"
mRNA_7915,scaffold_24,-,24352,25260,24388,25156,1,"24352,","25260,",0,gene_7915,cmpl,cmpl,"0,"
mRNA_7928,scaffold_24,-,48582,50122,48598,49990,1,"48582,","50122,",0,gene_7928,cmpl,cmpl,"0,"
mRNA_7929,scaffold_24,+,50122,51308,50254,51256,1,"50122,","51308,",0,gene_7929,cmpl,cmpl,"0,"
mRNA_7927,scaffold_24,+,47145,48583,47238,48567,1,"47145,","48583,",0,gene_7927,cmpl,cmpl,"0,"
mRNA_7917,scaffold_24,-,27558,28704,27734,28478,1,"27558,","28704,",0,gene_7917,cmpl,cmpl,"0,"
mRNA_7913,scaffold_24,-,19813,21103,19971,20955,1,"19813,","21103,",0,gene_7913,cmpl,cmpl,"0,"
mRNA_7907,scaffold_24,+,5459,7287,5625,7257,1,"5459,","7287,",0,gene_7907,cmpl,cmpl,"0,"
mRNA_7672,scaffold_20,-,127830,128501,127830,128501,2,"127830,128234,","128172,128501,",0,gene_7672,cmpl,cmpl,"0,0,"
mRNA_7673,scaffold_20,+,128628,129630,128775,129585,1,"128628,","129630,",0,gene_7673,cmpl,cmpl,"0,"
mRNA_2355,scaffold_2,+,2435448,2437676,2435571,2437676,2,"2435448,2437131,","2437069,2437676,",0,gene_2355,cmpl,cmpl,"0,1,"
mRNA_2350,scaffold_2,+,2419174,2425033,2419319,2425033,5,"2419174,2424433,2424603,2424712,2424824,","2424369,2424577,2424677,2424782,2425033,",0,gene_2350,cmpl,cmpl,"0,1,1,0,1,"
mRNA_2267,scaffold_2,-,2243909,2244948,2243909,2244553,2,"2243909,2244420,","2244169,2244948,",0,gene_2267,cmpl,cmpl,"1,0,"
mRNA_1713,scaffold_2,-,1065403,1068645,1065498,1068645,2,"1065403,1065902,","1065863,1068645,",0,gene_1713,cmpl,cmpl,"1,0,"
mRNA_1404,scaffold_2,-,412934,414167,413134,414049,1,"412934,","414167,",0,gene_1404,cmpl,cmpl,"0,"
mRNA_1348,scaffold_2,+,294539,297996,294634,297996,2,"294539,297973,","297872,297996,",0,gene_1348,cmpl,cmpl,"0,1,"
mRNA_1347,scaffold_2,-,291386,294538,291492,294323,2,"291386,294292,","294188,294538,",0,gene_1347,cmpl,cmpl,"1,0,"
mRNA_2162,scaffold_2,-,2036449,2040068,2036584,2040027,2,"2036449,2040002,","2039256,2040068,",0,gene_2162,cmpl,cmpl,"1,0,"
mRNA_1933,scaffold_2,+,1532516,1536034,1532614,1536034,5,"1532516,1534051,1534822,1535019,1535457,","1534027,1534747,1534998,1535322,1536034,",0,gene_1933,cmpl,cmpl,"0,0,0,2,2,"
mRNA_1932,scaffold_2,-,1530374,1531950,1530536,1531950,3,"1530374,1530891,1531930,","1530853,1531811,1531950,",0,gene_1932,cmpl,cmpl,"1,2,0,"
mRNA_1629,scaffold_2,+,883471,884847,883531,884620,1,"883471,","884847,",0,gene_1629,cmpl,cmpl,"0,"
mRNA_1615,scaffold_2,+,853268,855613,853725,855613,3,"853268,854399,855167,","854275,855077,855613,",0,gene_1615,cmpl,cmpl,"0,1,1,"
mRNA_1555,scaffold_2,-,728942,730677,728942,730614,4,"728942,729459,729801,730544,","729431,729571,729892,730677,",0,gene_1555,cmpl,cmpl,"0,2,1,0,"
mRNA_1531,scaffold_2,+,668975,670044,669084,670044,2,"668975,669163,","669121,670044,",0,gene_1531,cmpl,cmpl,"0,1,"
mRNA_1503,scaffold_2,+,609710,611063,609806,611063,2,"609710,610056,","610002,611063,",0,gene_1503,cmpl,cmpl,"0,1,"
mRNA_1461,scaffold_2,+,523170,525614,523268,525614,2,"523170,525369,","525348,525614,",0,gene_1461,cmpl,cmpl,"0,1,"
mRNA_1455,scaffold_2,-,510643,511686,510729,511686,2,"510643,511593,","511542,511686,",0,gene_1455,cmpl,cmpl,"0,0,"
mRNA_1414,scaffold_2,-,432798,434215,432970,434215,2,"432798,434035,","434002,434215,",0,gene_1414,cmpl,cmpl,"0,0,"
mRNA_1383,scaffold_2,-,365962,367579,366007,367579,2,"365962,366195,","366138,367579,",0,gene_1383,cmpl,cmpl,"1,0,"
mRNA_1328,scaffold_2,+,256180,257847,256316,257642,1,"256180,","257847,",0,gene_1328,cmpl,cmpl,"0,"
mRNA_1278,scaffold_2,+,110527,112083,110719,112083,2,"110527,110792,","110766,112083,",0,gene_1278,cmpl,cmpl,"0,2,"
mRNA_2358,scaffold_2,+,2442086,2445441,2442086,2445441,9,"2442086,2442620,2442878,2443293,2443809,2444050,2444451,2445076,2445429,","2442471,2442729,2443079,2443583,2443981,2444396,2445042,2445388,2445441,",0,gene_2358,cmpl,cmpl,"0,1,2,2,1,2,0,0,0,"
mRNA_2354,scaffold_2,+,2434301,2435283,2434642,2435283,3,"2434301,2434897,2434969,","2434829,2434933,2435283,",0,gene_2354,cmpl,cmpl,"0,1,1,"
mRNA_2353,scaffold_2,+,2431721,2433280,2431721,2433280,4,"2431721,2431816,2432490,2433091,","2431737,2432455,2432954,2433280,",0,gene_2353,cmpl,cmpl,"0,1,1,0,"
mRNA_2352,scaffold_2,-,2428726,2429603,2428726,2429603,2,"2428726,2429264,","2429224,2429603,",0,gene_2352,cmpl,cmpl,"0,0,"
mRNA_2351,scaffold_2,+,2426742,2427458,2426996,2427458,1,"2426742,","2427458,",0,gene_2351,cmpl,cmpl,"0,"
mRNA_2346,scaffold_2,-,2408949,2410128,2408949,2410023,1,"2408949,","2410128,",0,gene_2346,cmpl,cmpl,"0,"
mRNA_2288,scaffold_2,-,2289697,2291744,2289749,2291744,1,"2289697,","2291744,",0,gene_2288,cmpl,cmpl,"0,"
mRNA_2226,scaffold_2,-,2171003,2172304,2171226,2172234,1,"2171003,","2172304,",0,gene_2226,cmpl,cmpl,"0,"
mRNA_2219,scaffold_2,-,2159524,2160328,2159622,2160328,2,"2159524,2160088,","2159979,2160328,",0,gene_2219,cmpl,cmpl,"0,0,"
mRNA_2155,scaffold_2,+,2012406,2014222,2012406,2014098,2,"2012406,2013094,","2012509,2014222,",0,gene_2155,cmpl,cmpl,"0,1,"
mRNA_2069,scaffold_2,-,1850832,1851925,1850832,1851642,1,"1850832,","1851925,",0,gene_2069,cmpl,cmpl,"0,"
mRNA_1888,scaffold_2,+,1435009,1438548,1435009,1438548,6,"1435009,1435152,1435410,1436858,1437325,1437534,","1435021,1435300,1436141,1437154,1437497,1438548,",0,gene_1888,cmpl,cmpl,"0,0,1,0,2,0,"
mRNA_1884,scaffold_2,-,1421779,1423096,1422192,1423096,3,"1421779,1422451,1422954,","1422419,1422823,1423096,",0,gene_1884,cmpl,cmpl,"1,1,0,"
mRNA_1748,scaffold_2,-,1134981,1136063,1135031,1136063,1,"1134981,","1136063,",0,gene_1748,cmpl,cmpl,"0,"
mRNA_1732,scaffold_2,-,1103488,1104255,1103488,1104217,1,"1103488,","1104255,",0,gene_1732,cmpl,cmpl,"0,"
mRNA_1418,scaffold_2,-,440229,441174,440229,441078,1,"440229,","441174,",0,gene_1418,cmpl,cmpl,"0,"
mRNA_1361,scaffold_2,+,326033,328592,326223,328592,3,"326033,327027,328501,","326404,328426,328592,",0,gene_1361,cmpl,cmpl,"0,1,2,"
mRNA_1336,scaffold_2,+,274965,275695,275177,275695,2,"274965,275656,","275612,275695,",0,gene_1336,cmpl,cmpl,"0,0,"
mRNA_1290,scaffold_2,-,138223,140321,138223,140182,2,"138223,139893,","139755,140321,",0,gene_1290,cmpl,cmpl,"1,0,"
mRNA_1276,scaffold_2,-,107749,108910,107749,108772,1,"107749,","108910,",0,gene_1276,cmpl,cmpl,"0,"
mRNA_1224,scaffold_2,-,9949,14858,9949,14498,2,"9949,12378,","12344,14858,",0,gene_1224,cmpl,cmpl,"2,0,"
mRNA_2073,scaffold_2,-,1859491,1860581,1859491,1860571,1,"1859491,","1860581,",0,gene_2073,cmpl,cmpl,"0,"
mRNA_1885,scaffold_2,+,1423351,1424536,1423763,1424189,1,"1423351,","1424536,",0,gene_1885,cmpl,cmpl,"0,"
mRNA_1835,scaffold_2,-,1317685,1318394,1317685,1318117,1,"1317685,","1318394,",0,gene_1835,cmpl,cmpl,"0,"
mRNA_1711,scaffold_2,-,1063710,1064604,1063864,1064365,1,"1063710,","1064604,",0,gene_1711,cmpl,cmpl,"0,"
mRNA_1677,scaffold_2,-,981549,982097,981565,982021,1,"981549,","982097,",0,gene_1677,cmpl,cmpl,"0,"
mRNA_1479,scaffold_2,-,558401,559311,558401,559046,1,"558401,","559311,",0,gene_1479,cmpl,cmpl,"0,"
mRNA_1296,scaffold_2,+,145309,147446,145393,147331,1,"145309,","147446,",0,gene_1296,cmpl,cmpl,"0,"
mRNA_2356,scaffold_2,+,2437894,2439309,2437894,2439309,5,"2437894,2438531,2438617,2439027,2439150,","2438476,2438585,2438990,2439032,2439309,",0,gene_2356,cmpl,cmpl,"0,0,0,1,0,"
mRNA_2344,scaffold_2,-,2402682,2404677,2402682,2404677,2,"2402682,2404476,","2404413,2404677,",0,gene_2344,cmpl,cmpl,"0,0,"
mRNA_2333,scaffold_2,-,2380917,2382330,2380917,2382330,2,"2380917,2382229,","2382172,2382330,",0,gene_2333,cmpl,cmpl,"2,0,"
mRNA_2304,scaffold_2,-,2320202,2321564,2320202,2321564,2,"2320202,2321497,","2321437,2321564,",0,gene_2304,cmpl,cmpl,"1,0,"
mRNA_2272,scaffold_2,+,2257485,2259198,2257485,2259198,2,"2257485,2257566,","2257518,2259198,",0,gene_2272,cmpl,cmpl,"0,0,"
mRNA_2266,scaffold_2,+,2241732,2243272,2241732,2243272,4,"2241732,2241917,2243103,2243208,","2241813,2243069,2243108,2243272,",0,gene_2266,cmpl,cmpl,"0,0,0,2,"
mRNA_2232,scaffold_2,+,2182278,2183409,2182278,2183409,1,"2182278,","2183409,",0,gene_2232,cmpl,cmpl,"0,"
mRNA_2220,scaffold_2,-,2161131,2162636,2161131,2162636,4,"2161131,2161742,2161981,2162206,","2161698,2161915,2162137,2162636,",0,gene_2220,cmpl,cmpl,"0,1,1,0,"
mRNA_2218,scaffold_2,+,2158621,2159426,2158621,2159426,5,"2158621,2158711,2158852,2158905,2159031,","2158660,2158827,2158883,2159008,2159426,",0,gene_2218,cmpl,cmpl,"0,0,2,0,1,"
mRNA_2205,scaffold_2,+,2127176,2128850,2127176,2128850,1,"2127176,","2128850,",0,gene_2205,cmpl,cmpl,"0,"
mRNA_2151,scaffold_2,-,1999326,2000403,1999326,2000403,2,"1999326,2000157,","2000079,2000403,",0,gene_2151,cmpl,cmpl,"0,0,"
mRNA_2099,scaffold_2,+,1898849,1900265,1898849,1900265,2,"1898849,1898967,","1898916,1900265,",0,gene_2099,cmpl,cmpl,"0,1,"
mRNA_2071,scaffold_2,-,1853676,1855893,1853676,1855893,4,"1853676,1854709,1855449,1855650,","1854592,1855164,1855617,1855893,",0,gene_2071,cmpl,cmpl,"2,0,0,0,"
mRNA_2058,scaffold_2,-,1830201,1832160,1830201,1832160,2,"1830201,1832109,","1832052,1832160,",0,gene_2058,cmpl,cmpl,"0,0,"
mRNA_2032,scaffold_2,-,1758336,1762523,1758336,1762523,2,"1758336,1761227,","1759230,1762523,",0,gene_2032,cmpl,cmpl,"0,0,"
mRNA_2024,scaffold_2,+,1740361,1742062,1740361,1742062,1,"1740361,","1742062,",0,gene_2024,cmpl,cmpl,"0,"
mRNA_1982,scaffold_2,+,1655017,1656652,1655017,1656652,2,"1655017,1655187,","1655031,1656652,",0,gene_1982,cmpl,cmpl,"0,2,"
mRNA_1976,scaffold_2,+,1643318,1645235,1643318,1645235,1,"1643318,","1645235,",0,gene_1976,cmpl,cmpl,"0,"
mRNA_1961,scaffold_2,-,1600818,1603821,1600818,1603821,3,"1600818,1601048,1603549,","1601009,1603504,1603821,",0,gene_1961,cmpl,cmpl,"1,2,0,"
mRNA_1954,scaffold_2,-,1585492,1587802,1585492,1587802,3,"1585492,1586791,1586900,","1586587,1586873,1587802,",0,gene_1954,cmpl,cmpl,"0,2,0,"
mRNA_1942,scaffold_2,-,1560961,1562827,1560961,1562827,2,"1560961,1562790,","1562757,1562827,",0,gene_1942,cmpl,cmpl,"1,0,"
mRNA_1930,scaffold_2,+,1527045,1528353,1527045,1528353,6,"1527045,1527273,1527475,1527606,1527976,1528078,","1527125,1527454,1527543,1527944,1527994,1528353,",0,gene_1930,cmpl,cmpl,"0,2,0,2,1,1,"
mRNA_1925,scaffold_2,+,1516001,1518087,1516001,1518087,5,"1516001,1516221,1516524,1516736,1517466,","1516183,1516499,1516710,1517443,1518087,",0,gene_1925,cmpl,cmpl,"0,2,1,1,0,"
mRNA_1915,scaffold_2,-,1494408,1496187,1494408,1496187,1,"1494408,","1496187,",0,gene_1915,cmpl,cmpl,"0,"
mRNA_1859,scaffold_2,+,1379019,1380090,1379019,1380090,2,"1379019,1380033,","1380000,1380090,",0,gene_1859,cmpl,cmpl,"0,0,"
mRNA_1834,scaffold_2,+,1315980,1317597,1315980,1317597,4,"1315980,1316118,1316289,1317582,","1316094,1316265,1317513,1317597,",0,gene_1834,cmpl,cmpl,"0,0,0,0,"
mRNA_1820,scaffold_2,-,1283847,1285992,1283847,1285992,4,"1283847,1284119,1285730,1285881,","1284014,1285706,1285854,1285992,",0,gene_1820,cmpl,cmpl,"1,1,0,0,"
mRNA_1772,scaffold_2,+,1184150,1185065,1184150,1185065,2,"1184150,1184312,","1184222,1185065,",0,gene_1772,cmpl,cmpl,"0,0,"
mRNA_1768,scaffold_2,+,1176941,1178657,1176941,1178657,2,"1176941,1177024,","1176997,1178657,",0,gene_1768,cmpl,cmpl,"0,2,"
mRNA_1767,scaffold_2,-,1175193,1176471,1175193,1176471,2,"1175193,1176341,","1176242,1176471,",0,gene_1767,cmpl,cmpl,"1,0,"
mRNA_1755,scaffold_2,+,1149922,1153639,1149922,1153639,2,"1149922,1150188,","1150167,1153639,",0,gene_1755,cmpl,cmpl,"0,2,"
mRNA_1754,scaffold_2,-,1146967,1148287,1146967,1148287,2,"1146967,1148182,","1148083,1148287,",0,gene_1754,cmpl,cmpl,"0,0,"
mRNA_1675,scaffold_2,-,978375,979002,978375,979002,1,"978375,","979002,",0,gene_1675,cmpl,cmpl,"0,"
mRNA_1647,scaffold_2,-,923011,924814,923011,924814,2,"923011,924782,","924677,924814,",0,gene_1647,cmpl,cmpl,"2,0,"
mRNA_1612,scaffold_2,-,848204,849904,848204,849904,3,"848204,848324,849727,","848235,849670,849904,",0,gene_1612,cmpl,cmpl,"2,0,0,"
mRNA_1594,scaffold_2,-,815256,815646,815256,815646,1,"815256,","815646,",0,gene_1594,cmpl,cmpl,"0,"
mRNA_1582,scaffold_2,+,783738,785382,783738,785382,2,"783738,784498,","784369,785382,",0,gene_1582,cmpl,cmpl,"0,1,"
mRNA_1524,scaffold_2,-,649051,654771,649051,654771,9,"649051,649197,651654,652089,652846,652990,653030,653127,653526,","649120,651630,651861,652822,652954,653009,653106,653502,654771,",0,gene_1524,cmpl,cmpl,"0,0,0,2,2,1,0,0,0,"
mRNA_1523,scaffold_2,-,647590,648550,647590,648550,1,"647590,","648550,",0,gene_1523,cmpl,cmpl,"0,"
mRNA_1520,scaffold_2,+,642487,643135,642487,643135,2,"642487,643069,","642988,643135,",0,gene_1520,cmpl,cmpl,"0,0,"
mRNA_1486,scaffold_2,+,572570,573451,572570,573451,2,"572570,573241,","573209,573451,",0,gene_1486,cmpl,cmpl,"0,0,"
mRNA_1477,scaffold_2,+,556907,558023,556907,558023,4,"556907,557352,557565,557628,","557323,557531,557607,558023,",0,gene_1477,cmpl,cmpl,"0,2,1,1,"
mRNA_1420,scaffold_2,-,443148,444834,443148,444834,5,"443148,443374,443900,444541,444776,","443269,443786,444520,444719,444834,",0,gene_1420,cmpl,cmpl,"2,1,2,1,0,"
mRNA_1398,scaffold_2,+,397763,399160,397763,399160,5,"397763,397818,398139,398389,399083,","397798,398114,398220,398977,399160,",0,gene_1398,cmpl,cmpl,"0,2,1,1,1,"
mRNA_1397,scaffold_2,-,393557,394692,393557,394692,7,"393557,393777,393949,394072,394255,394371,394557,","393756,393841,394039,394132,394257,394505,394692,",0,gene_1397,cmpl,cmpl,"2,1,1,1,2,0,0,"
mRNA_1358,scaffold_2,+,317187,318159,317187,318159,2,"317187,317933,","317801,318159,",0,gene_1358,cmpl,cmpl,"0,2,"
mRNA_1346,scaffold_2,-,290132,291331,290132,291331,2,"290132,291301,","291098,291331,",0,gene_1346,cmpl,cmpl,"0,0,"
mRNA_1342,scaffold_2,-,283214,284717,283214,284717,1,"283214,","284717,",0,gene_1342,cmpl,cmpl,"0,"
mRNA_1303,scaffold_2,-,165522,166863,165522,166863,2,"165522,165682,","165613,166863,",0,gene_1303,cmpl,cmpl,"2,0,"
mRNA_2361,scaffold_2,+,2448125,2450326,2448125,2450326,2,"2448125,2448618,","2448577,2450326,",0,gene_2361,cmpl,cmpl,"0,2,"
mRNA_2360,scaffold_2,-,2446406,2447742,2446406,2447742,2,"2446406,2446928,","2446804,2447742,",0,gene_2360,cmpl,cmpl,"1,0,"
mRNA_2329,scaffold_2,-,2374498,2375380,2374498,2375380,1,"2374498,","2375380,",0,gene_2329,cmpl,cmpl,"0,"
mRNA_2296,scaffold_2,-,2306865,2308458,2306865,2308458,1,"2306865,","2308458,",0,gene_2296,cmpl,cmpl,"0,"
mRNA_2293,scaffold_2,+,2301637,2302936,2301637,2302936,1,"2301637,","2302936,",0,gene_2293,cmpl,cmpl,"0,"
mRNA_2285,scaffold_2,+,2284654,2285536,2284654,2285536,1,"2284654,","2285536,",0,gene_2285,cmpl,cmpl,"0,"
mRNA_2274,scaffold_2,+,2261348,2262035,2261348,2262035,1,"2261348,","2262035,",0,gene_2274,cmpl,cmpl,"0,"
mRNA_2264,scaffold_2,-,2235863,2237546,2235863,2237546,1,"2235863,","2237546,",0,gene_2264,cmpl,cmpl,"0,"
mRNA_2263,scaffold_2,+,2234698,2235799,2234698,2235799,1,"2234698,","2235799,",0,gene_2263,cmpl,cmpl,"0,"
mRNA_2262,scaffold_2,-,2231073,2233524,2231073,2233524,1,"2231073,","2233524,",0,gene_2262,cmpl,cmpl,"0,"
mRNA_2238,scaffold_2,-,2191268,2193179,2191268,2193179,1,"2191268,","2193179,",0,gene_2238,cmpl,cmpl,"0,"
mRNA_2237,scaffold_2,+,2189966,2191210,2189966,2191210,2,"2189966,2190697,","2190629,2191210,",0,gene_2237,cmpl,cmpl,"0,0,"
mRNA_2215,scaffold_2,+,2152627,2154832,2152627,2154832,1,"2152627,","2154832,",0,gene_2215,cmpl,cmpl,"0,"
mRNA_2209,scaffold_2,+,2136083,2139420,2136083,2139420,2,"2136083,2139304,","2138664,2139420,",0,gene_2209,cmpl,cmpl,"0,1,"
mRNA_2200,scaffold_2,+,2115118,2116465,2115118,2116465,1,"2115118,","2116465,",0,gene_2200,cmpl,cmpl,"0,"
mRNA_2191,scaffold_2,-,2100454,2101246,2100454,2101246,1,"2100454,","2101246,",0,gene_2191,cmpl,cmpl,"0,"
mRNA_2190,scaffold_2,+,2099710,2100238,2099710,2100238,1,"2099710,","2100238,",0,gene_2190,cmpl,cmpl,"0,"
mRNA_2160,scaffold_2,+,2021289,2035364,2021289,2035364,3,"2021289,2023315,2027279,","2022883,2027199,2035364,",0,gene_2160,cmpl,cmpl,"0,1,0,"
mRNA_2145,scaffold_2,+,1988208,1990401,1988208,1990401,1,"1988208,","1990401,",0,gene_2145,cmpl,cmpl,"0,"
mRNA_2144,scaffold_2,-,1981005,1985891,1981005,1985891,2,"1981005,1985107,","1984445,1985891,",0,gene_2144,cmpl,cmpl,"1,0,"
mRNA_2131,scaffold_2,-,1951127,1953284,1951127,1953284,1,"1951127,","1953284,",0,gene_2131,cmpl,cmpl,"0,"
mRNA_2130,scaffold_2,+,1950673,1950991,1950673,1950991,1,"1950673,","1950991,",0,gene_2130,cmpl,cmpl,"0,"
mRNA_2118,scaffold_2,+,1927361,1928600,1927361,1928600,1,"1927361,","1928600,",0,gene_2118,cmpl,cmpl,"0,"
mRNA_2113,scaffold_2,+,1917791,1918157,1917791,1918157,1,"1917791,","1918157,",0,gene_2113,cmpl,cmpl,"0,"
mRNA_2112,scaffold_2,-,1917104,1917669,1917104,1917669,2,"1917104,1917152,","1917118,1917669,",0,gene_2112,cmpl,cmpl,"1,0,"
